,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/27,70.35294342,2376,187.5,1275.880005,421.3800049,70.79250336,2376,187.5,1275.880005,421.3800049,71.13500214,2444.879883,193.75,1296.150024,429,69.98750305,2363,187.4100037,1269,420.8399963,70.44999695,2443.199951,192.6600037,1296,425,117087600,5645600,29197800,1600600,6277500
2020/4/28,69.21255493,2314.080078,182.9100037,1233.670044,403.8299866,69.64499664,2314.080078,182.9100037,1233.670044,403.8299866,71.45749664,2373.5,189.1999969,1288.050049,421,69.55000305,2306,182.5599976,1232.199951,402.9100037,71.26999664,2372.100098,188.6600037,1287.930054,419.9899902,112004800,5269400,21731000,2951300,10101200
2020/4/29,71.48586273,2372.709961,194.1900024,1341.47998,411.8900146,71.93250275,2372.709961,194.1900024,1341.47998,411.8900146,72.41750336,2391.889893,196.9100037,1359.98999,415.8599854,70.97250366,2310,190,1325.339966,393.6000061,71.18250275,2330.01001,190.9299927,1341.459961,399.5299988,137280800,4591600,45954500,3793600,9693100
2020/4/30,72.99393463,2474,204.7100067,1348.660034,419.8500061,73.44999695,2474,204.7100067,1348.660034,419.8500061,73.63249969,2475,209.6900024,1352.819946,424.4400024,72.08750153,2396.01001,201.5700073,1322.48999,408,72.48999786,2419.840088,206.9199982,1324.880005,410.3099976,183064000,9534600,46230100,2668900,7954000
2020/5/1,71.81878662,2286.040039,202.2700043,1320.609985,415.269989,72.26750183,2286.040039,202.2700043,1320.609985,415.269989,74.75,2362.439941,207.2799988,1352.069946,427.9700012,71.46250153,2258.189941,199.0500031,1311,411.730011,71.5625,2336.800049,201.6000061,1328.5,415.1000061,240616800,9772600,30415600,2072500,8299900
2020/5/4,72.83493042,2315.98999,205.2599945,1326.800049,428.1499939,73.29000092,2315.98999,205.2599945,1326.800049,428.1499939,73.42250061,2326.97998,205.9100037,1327.660034,428.5400085,71.58000183,2256.379883,198.7599945,1299,414.8699951,72.29250336,2256.379883,200.1999969,1308.22998,417.7799988,133568000,4865900,19250700,1504000,7799100
2020/5/5,73.92810059,2317.800049,207.0700073,1351.109985,424.6799927,74.38999939,2317.800049,207.0700073,1351.109985,424.6799927,75.25,2351,210.3800049,1373.939941,431,73.61499786,2307.129883,206.5,1337.459961,421.5599976,73.76499939,2340,207.0200043,1337.920044,427.5599976,147751200,3242500,21071200,1651500,6286300
2020/5/6,74.69084167,2351.26001,208.4700012,1347.300049,434.2600098,75.15750122,2351.26001,208.4700012,1347.300049,434.2600098,75.80999756,2357.449951,211.6000061,1371.119995,439.769989,74.71749878,2320,206.6600037,1347.290039,426.3900146,75.11499786,2329.439941,208.1199951,1361.689941,429.2999878,142333600,3117800,21857000,1215400,6660700
2020/5/7,75.46350861,2367.610107,211.2599945,1372.560059,436.5299988,75.93499756,2367.610107,211.2599945,1372.560059,436.5299988,76.29250336,2376,211.6000061,1377.599976,438.8800049,75.49250031,2343.110107,209.0399933,1355.27002,430.6600037,75.80500031,2374.780029,211.1600037,1365.939941,436.8900146,115215200,3396400,15152000,1397600,5641900
2020/5/8,77.25967407,2379.610107,212.3500061,1388.369995,435.5499878,77.53250122,2379.610107,212.3500061,1388.369995,435.5499878,77.58750153,2387.23999,213.2100067,1398.76001,442,76.07250214,2357,210.8500061,1375.47998,433.6400146,76.41000366,2372.139893,212.2400055,1383.130005,434.1400146,134048000,3211200,12506000,1386900,5054300
2020/5/11,78.47537231,2409,213.1799927,1403.26001,440.519989,78.75250244,2409,213.1799927,1403.26001,440.519989,79.26249695,2419.669922,215,1416.530029,444.8900146,76.80999756,2372.110107,210.3699951,1377.151978,435.5599976,77.02500153,2374.699951,210.8899994,1378.280029,436.3299866,145946400,3259200,12911900,1412100,5486000
2020/5/12,77.57853699,2356.949951,210.1000061,1375.73999,431.8200073,77.85250092,2356.949951,210.1000061,1375.73999,431.8200073,79.92250061,2419,215.2799988,1415,444.1700134,77.72750092,2355,210,1374.77002,431.3599854,79.45749664,2411.850098,213.2899933,1407.119995,442,162301200,3074900,14704600,1390600,4598200
2020/5/13,76.64185333,2367.919922,205.1000061,1349.329956,438.269989,76.91249847,2367.919922,205.1000061,1349.329956,438.269989,78.98750305,2407.699951,210.7799988,1385.482056,447,75.80249786,2337.800049,202.1100006,1328.400024,427.269989,78.03749847,2366.800049,209.4299927,1377.050049,435.6900024,200622400,4782900,20684600,1812600,7014600
2020/5/14,77.11268616,2388.850098,206.8099976,1356.130005,441.9500122,77.38500214,2388.850098,206.8099976,1356.130005,441.9500122,77.44750214,2391.370117,206.9299927,1357.420044,452.3800049,75.38249969,2353.209961,200.6900024,1323.910034,432.8200073,76.12750244,2361.01001,202.5599976,1335.02002,444.8999939,158929200,3648100,17178900,1603100,9007500
2020/5/15,76.65679169,2409.780029,210.8800049,1373.189941,454.1900024,76.92749786,2409.780029,210.8800049,1373.189941,454.1900024,76.97499847,2411,211.3399963,1374.47998,455,75.05249786,2356.370117,204.1199951,1339,437.5100098,75.08750153,2368.52002,205.2700043,1350,440.7000122,166348400,4235000,19383200,1707700,7244000
2020/5/18,78.46291351,2426.26001,213.1900024,1383.939941,452.5799866,78.73999786,2426.26001,213.1900024,1383.939941,452.5799866,79.125,2433,214.6399994,1392.324951,456.3599854,77.58000183,2384.01001,210.9400024,1354.25,443.3500061,78.29250336,2404.350098,212.1499939,1361.75,451.1600037,135372400,4366600,20151900,1822400,7780300
2020/5/19,78.00952148,2449.330078,216.8800049,1373.484985,451.0400085,78.28500366,2449.330078,216.8800049,1373.484985,451.0400085,79.62999725,2485,220.4900055,1392,458.9700012,78.25250244,2428.969971,212.8300018,1373.484985,450.4700012,78.75749969,2429.830078,213.2700043,1386.996948,453.3999939,101729600,4320500,31843200,1280600,4810500
2020/5/20,79.52666473,2497.939941,229.9700012,1406.719971,447.6700134,79.80750275,2497.939941,229.9700012,1406.719971,447.6700134,79.87999725,2500.01001,231.3399963,1410.420044,455.8099976,79.12999725,2467.27002,223.1900024,1387.25,444,79.16999817,2477.870117,223.5,1389.579956,454.25,111504800,3998100,50162900,1655400,5607300
2020/5/21,78.93375397,2446.73999,231.3899994,1402.800049,436.25,79.21250153,2446.73999,231.3899994,1402.800049,436.25,80.22250366,2525.449951,237.1999969,1415.48999,448.9599915,78.96749878,2442.540039,231.1999969,1393.449951,430.25,79.66500092,2500,234.7200012,1408,448.5599976,102688800,5114400,47782600,1385000,9117300
2020/5/22,79.4419632,2436.879883,234.9100037,1410.420044,429.3200073,79.72250366,2436.879883,234.9100037,1410.420044,429.3200073,79.80750275,2469.850098,235.9900055,1412.76001,439.0899963,78.83750153,2430.129883,228.7400055,1391.829956,427.1799927,78.94249725,2455.01001,231.5099945,1396.709961,437,81803200,2867100,33925600,1309400,5422300
2020/5/26,78.903862,2421.860107,232.1999969,1417.02002,414.769989,79.18250275,2421.860107,232.1999969,1417.02002,414.769989,81.05999756,2462,240.8999939,1441,428.5,79.125,2414.060059,231.6699982,1412.130005,413.1400146,80.875,2458,239.7700043,1437.27002,427.769989,125522000,3568200,33178300,2060600,7881100
2020/5/27,79.24764252,2410.389893,229.1399994,1417.839966,419.8900146,79.52749634,2410.389893,229.1399994,1417.839966,419.8900146,79.67749786,2413.580078,230.5599976,1421.73999,420.019989,78.27249908,2330,221.1300049,1391.290039,397.8599854,79.03500366,2404.98999,229.0700073,1417.25,410.3800049,112945200,5056900,34697600,1685800,10446300
2020/5/28,79.28252411,2401.100098,225.4600067,1416.72998,413.4400024,79.5625,2401.100098,225.4600067,1416.72998,413.4400024,80.86000061,2436.969971,231.6300049,1440.839966,422.3699951,78.90750122,2378.22998,224,1396,411.5,79.19249725,2384.330078,224.3000031,1396.859985,417.2399902,133560800,3190200,29377200,1692200,5655100
2020/5/29,79.20529938,2442.370117,225.0899963,1428.920044,419.730011,79.48500061,2442.370117,225.0899963,1428.920044,419.730011,80.28749847,2442.370117,227.4900055,1432.569946,420.2999878,79.11750031,2398.199951,222.8800049,1413.349976,411.8500061,79.8125,2415.939941,225.1999969,1416.939941,417.4599915,153598000,3529300,23241500,1820900,5270500
2020/6/1,80.17935944,2471.040039,231.9100037,1431.819946,425.9200134,80.46250153,2471.040039,231.9100037,1431.819946,425.9200134,80.58750153,2476.929932,232.4400024,1437.959961,426.7200012,79.30249786,2444.169922,223.5,1418,415.980011,79.4375,2448,224.5899963,1418.390015,418.8299866,80791200,2928900,18223800,1217100,3743700
2020/6/2,80.55054474,2472.409912,232.7200012,1439.219971,427.3099976,80.83499908,2472.409912,232.7200012,1439.219971,427.3099976,80.86000061,2473.530029,233,1439.609985,427.5899963,79.73249817,2445.310059,226.5599976,1418.829956,419.4599915,80.1875,2467,230.9400024,1430.550049,425.8699951,87642800,2529900,20919000,1278100,3494800
2020/6/3,80.99398041,2478.399902,230.1600037,1436.380005,421.9700012,81.27999878,2478.399902,230.1600037,1436.380005,421.9700012,81.55000305,2488,232.6499939,1446.552002,427.1000061,80.57499695,2461.169922,228.5299988,1429.776978,418.0499878,81.16500092,2468.01001,232.1100006,1438.300049,426.9500122,104491200,2671000,15380300,1256200,4316000
2020/6/4,80.29644775,2460.600098,226.2899933,1412.180054,414.3299866,80.58000183,2460.600098,226.2899933,1412.180054,414.3299866,81.40499878,2507.540039,231.6300049,1438.959961,428.7099915,80.19499969,2450.01001,224.6100006,1404.72998,410.0299988,81.09750366,2477.429932,229.5599976,1430.400024,422.3900146,87560400,2948700,17041500,1484300,5410500
2020/6/5,82.58337402,2483,230.7700043,1438.390015,419.6000061,82.875,2483,230.7700043,1438.390015,419.6000061,82.9375,2488.649902,231.3500061,1445.050049,420.2399902,80.80750275,2437.129883,225.3099976,1406,404.25,80.83750153,2444.51001,226.7100067,1413.170044,407.2900085,137250400,3306400,16750400,1734900,5099600
2020/6/8,83.07164001,2524.060059,231.3999939,1446.609985,419.4899902,83.36499786,2524.060059,231.3999939,1446.609985,419.4899902,83.40000153,2530,231.5500031,1447.98999,420.7999878,81.83000183,2487.340088,227.4100037,1422.339966,406.5,82.5625,2500.199951,229.0299988,1422.339966,416,95654400,3970700,15466500,1404200,5851500
2020/6/9,85.69487762,2600.860107,238.6699982,1456.160034,434.0499878,85.99749756,2600.860107,238.6699982,1456.160034,434.0499878,86.40249634,2626.429932,239.7700043,1468,434.730011,83.00250244,2525,230.4100037,1443.209961,420.3099976,83.03500366,2529.439941,231.5200043,1445.359985,421.6499939,147712400,5176000,27462900,1409200,6797000
2020/6/10,87.89958954,2647.449951,236.7299957,1465.849976,434.480011,88.20999908,2647.449951,236.7299957,1465.849976,434.480011,88.69249725,2722.350098,241.2100067,1474.259033,439.6900024,86.52249908,2626.26001,235.2799988,1456.27002,430.5499878,86.97499847,2645,240.9600067,1459.540039,436,166651600,4946000,20720700,1525200,4896900
2020/6/11,83.67949677,2557.959961,224.4299927,1403.839966,425.5599976,83.97499847,2557.959961,224.4299927,1403.839966,425.5599976,87.76499939,2671.379883,232.8899994,1454.474976,445.5700073,83.87000275,2536.22998,223.5500031,1402,424.1600037,87.32749939,2603.5,229.9400024,1442.47998,428.2000122,201662400,5800100,26708200,1991300,7462900
2020/6/12,84.40194702,2545.02002,228.5800018,1413.180054,418.0700073,84.69999695,2545.02002,228.5800018,1413.180054,418.0700073,86.94999695,2621.47998,231.6600037,1437,434.0599976,83.55500031,2503.350098,224.5,1386.02002,412.4500122,86.18000031,2601.209961,229.8999939,1428.48999,429,200146000,5436100,22091400,1946400,6461100
2020/6/15,85.445755,2572.679932,232.5,1419.849976,425.5,85.74749756,2572.679932,232.5,1419.849976,425.5,86.41999817,2584,233.7700043,1424.800049,426.4899902,83.14499664,2508,224.8000031,1387.920044,415.4200134,83.3125,2526.600098,225.0899963,1390.800049,421.3999939,138808800,3865100,15340300,1503900,4467900
2020/6/16,87.71025848,2615.27002,235.6499939,1442.719971,436.1300049,88.01999664,2615.27002,235.6499939,1442.719971,436.1300049,88.30000305,2620,238.4600067,1455.02002,437.9599915,86.18000031,2576,233,1425.900024,425.1799927,87.86499786,2620,237.1399994,1445.219971,425.7600098,165428800,3585600,15236700,1709200,5507900
2020/6/17,87.5881958,2640.97998,235.5299988,1451.119995,447.769989,87.89749908,2640.97998,235.5299988,1451.119995,447.769989,88.84999847,2655,237.5899963,1460,450.4599915,87.77249908,2631.820068,231.7299957,1431.380005,439.2200012,88.78749847,2647.5,235,1447.160034,441.8200073,114406400,2959300,19578100,1549600,6529600
2020/6/18,87.62307739,2653.97998,235.9400024,1435.959961,449.8699951,87.93250275,2653.97998,235.9400024,1435.959961,449.8699951,88.36250305,2659.639893,236.1399994,1451.410034,452.7600098,87.30500031,2636.110107,232.1499939,1427.01001,442.7999878,87.85250092,2647.01001,234.9900055,1449.160034,448.730011,96820400,2487800,15782500,1581900,4277600
2020/6/19,87.12233734,2675.01001,238.7899933,1431.719971,453.7200012,87.43000031,2675.01001,238.7899933,1431.719971,453.7200012,89.13999939,2697.429932,240.8300018,1447.800049,453.9700012,86.28749847,2659,235.5500031,1421.349976,445.6000061,88.66000366,2678.080078,237.7899933,1444,449.1199951,264476000,5777000,30081300,3157900,5934500
2020/6/22,89.4017868,2713.820068,239.2200012,1451.859985,468.0400085,89.71749878,2713.820068,239.2200012,1451.859985,468.0400085,89.86499786,2715,240.6999969,1452.75,468.5899963,87.78749847,2669,236.9100037,1423.209961,454.2099915,87.83499908,2684.5,238.5599976,1429,455.0100098,135445200,3208800,18917800,1542400,6272100
2020/6/23,91.31005096,2764.409912,242.2400055,1464.410034,466.2600098,91.63249969,2764.409912,242.2400055,1464.410034,466.2600098,93.09500122,2783.110107,245.1900024,1475.94104,474.0100098,90.56749725,2718.040039,239.8600006,1445.23999,464.5,91,2726.02002,241.2799988,1455.640015,466.5,212155600,4231700,24017900,1429800,5948400
2020/6/24,89.69824219,2734.399902,234.0200043,1431.969971,457.8500061,90.01499939,2734.399902,234.0200043,1431.969971,457.8500061,92.19750214,2796,243.2200012,1475.420044,472.3599854,89.62999725,2721,232.6799927,1429.75,454,91.25,2780,241.1999969,1461.51001,468.5400085,192623200,4526600,20834900,1756000,4826200
2020/6/25,90.88903809,2754.580078,235.6799927,1441.329956,465.9100037,91.20999908,2754.580078,235.6799927,1441.329956,465.9100037,91.25,2756.22998,237.3000031,1442.900024,467.0100098,89.39250183,2712.139893,232.7400055,1420,454,90.17500305,2739.550049,234.6199951,1429.900024,458.8599854,137522400,2968700,18704300,1230500,4134500
2020/6/26,88.09640503,2692.870117,216.0800018,1359.900024,443.3999939,88.40750122,2692.870117,216.0800018,1359.900024,443.3999939,91.33000183,2782.570068,233.0899963,1433.449951,468.0299988,88.25499725,2688,215.3999939,1351.98999,442.2399902,91.10250092,2775.060059,232.6399994,1431.390015,466.3900146,205256800,6500800,76343900,4267700,6804700
2020/6/29,90.12673187,2680.379883,220.6399994,1394.969971,447.2399902,90.44499969,2680.379883,220.6399994,1394.969971,447.2399902,90.54250336,2696.800049,220.75,1395.599976,447.6700134,87.81999969,2630.080078,207.1100006,1347.01001,432.1400146,88.3125,2690.01001,209.75,1358.180054,445.230011,130646000,4223400,58514300,1810200,4844000
